frontal_theta,frontal_alpha,frontal_beta,frontal_delta,frontal_gamma,parietal_theta,parietal_alpha,parietal_beta,global_alpha,global_beta,global_theta,roi_ab_ratio,theta_beta_ratio,global_ab_ratio,roi_alpha_rel,roi_beta_rel,global_alpha_rel,global_beta_rel,subject,session,task,workload,epoch,filename,ica_components_removed
3.479935891806883e-11,1.99126648445277e-11,3.7836145911553106e-11,1.6169450712541085e-10,1.337453570689466e-11,3.798521907577664e-11,1.246319967312221e-11,2.4800061129969446e-11,1.6720036913925347e-11,3.224925243373154e-11,3.616472755708646e-11,0.3293992919431211,0.9197384691193665,0.5184627751692252,0.24778055317123984,0.7522194468287602,0.34143923950420524,0.6585607604957947,sub-17,ses-S1,PVT,Low-Medium,15,PVT,12
5.6942367509171855e-11,2.0921948416249237e-11,4.5100290635952027e-11,4.129037592186663e-10,1.745311724738524e-11,6.855581404275198e-11,1.4891997001894314e-11,3.0079359115395327e-11,1.833768352438284e-11,3.8662748555713444e-11,6.191955888070619e-11,0.33019736218779594,1.262572074508536,0.4742984968582365,0.24823185759796976,0.7517681424020303,0.32171130735666986,0.6782886926433301,sub-17,ses-S1,PVT,Low-Medium,16,PVT,12
4.949156673941281e-11,2.1803781769394024e-11,4.314081521384527e-11,3.395244050965918e-10,1.5306355587870288e-11,6.249387089294031e-11,1.465844316110982e-11,2.8525025600307806e-11,1.874149379441508e-11,3.687690537947208e-11,5.5063982805210314e-11,0.33978132050702314,1.1472098172945369,0.5082176392395369,0.2536095370985149,0.7463904629014851,0.33696571769031086,0.6630342823096891,sub-17,ses-S1,PVT,Low-Medium,17,PVT,12
3.7791893981644055e-11,2.0091633417679843e-11,4.250741907811685e-11,2.942643783296739e-10,1.1494395324139773e-11,3.3427194162830345e-11,1.4462972596098942e-11,2.8686615010150693e-11,1.7679350208430887e-11,3.6584217334702785e-11,3.5921308345009604e-11,0.3402458420145436,0.8890658337122993,0.4832507429825686,0.253868231744047,0.746131768255953,0.3258051582100221,0.6741948417899779,sub-17,ses-S1,PVT,Low-Medium,18,PVT,12
1.5248495931973589e-10,3.211942195883885e-11,5.6196638637449266e-11,9.338372562927839e-10,2.1989835022113e-11,2.1992792935210103e-10,2.6214303611528997e-11,3.862556531282378e-11,2.9588656952848913e-11,4.8666178641181196e-11,1.813890893336067e-10,0.46647458366059397,2.7134177953860816,0.607992198668565,0.3180925116998526,0.6819074883001474,0.37810643557349916,0.6218935644265009,sub-17,ses-S1,PVT,Low-Medium,19,PVT,12
3.8381093130183034e-11,1.7491550612149864e-11,3.701517469582562e-11,2.5478126188457474e-10,1.527121822962857e-11,4.80457522080974e-11,1.4040936632116428e-11,2.563987874692947e-11,1.6012716049278392e-11,3.2140047860584414e-11,4.2523089877860617e-11,0.3793292007264224,1.036901580110912,0.49821693230631137,0.27500991099633726,0.7249900890036628,0.33253991565785523,0.6674600843421449,sub-17,ses-S1,PVT,Low-Medium,20,PVT,12
4.401718896660683e-12,2.4811259230182477e-12,3.6050174355216458e-12,2.4129165604429104e-11,2.255923855813635e-12,1.1033650899088418e-11,8.592901163950763e-12,1.2454062598948736e-11,5.100458169132183e-12,7.397465362704685e-12,7.243975469129713e-12,2.3835948972899685,1.2209979494936214,0.6894872661177742,0.7044563458820284,0.29554365411797157,0.4081044468018559,0.591895553198144,sub-17,ses-S1,N-Back,Medium,0,oneBACK,11
2.704870594109403e-12,2.314614554403904e-12,3.2686559269927468e-12,4.0281584451185725e-12,7.796368510221185e-13,1.0430999665876974e-11,1.2259070079438254e-11,1.4220400488786743e-11,6.576524065132911e-12,7.962260739190173e-12,6.016068767724077e-12,3.7504926652579598,0.8275176875523751,0.8259619071205897,0.7894955175252968,0.21050448247470313,0.4523434491703456,0.5476565508296545,sub-17,ses-S1,N-Back,Medium,1,oneBACK,11
2.597924411828359e-12,2.2650769110354445e-12,3.563039726068838e-12,4.649100507532005e-12,7.976109283121693e-13,9.929443847650728e-12,1.051534470623451e-11,1.3919253781320901e-11,5.800905966120759e-12,8.00141717831972e-12,5.7400041700379464e-12,2.9512285898188027,0.729131475245911,0.7249848166695562,0.7469141616922096,0.25308583830779036,0.42028475245903374,0.5797152475409663,sub-17,ses-S1,N-Back,Medium,2,oneBACK,11
2.6376154914447133e-12,3.718199098411405e-12,3.1853325978181686e-12,4.533204419678181e-12,6.021724347600207e-13,9.891234393157419e-12,1.50657550852221e-11,1.3792783612730441e-11,8.581437378473132e-12,7.73138303278057e-12,5.746309306464445e-12,4.729727468818035,0.8280502617690157,1.1099485489321104,0.8254716292455203,0.1745283707544796,0.5260547938450342,0.4739452061549659,sub-17,ses-S1,N-Back,Medium,3,oneBACK,11
2.5015765613081963e-12,1.8818457375393457e-12,3.391238123864257e-12,1.3529740042136124e-11,1.0825770412930544e-12,7.707688560706608e-12,7.45307653008731e-12,1.230955409920549e-11,4.269516077202759e-12,7.213373541867642e-12,4.732767418193229e-12,2.1977449703811005,0.7376587753317934,0.5918889479966294,0.6872796269676184,0.31272037303238165,0.3718154766646968,0.6281845233353033,sub-17,ses-S1,N-Back,Medium,4,oneBACK,11
2.6832891387069493e-12,3.018055837087304e-12,3.4649274873880063e-12,5.727528055372241e-12,7.578875590414641e-13,1.0493492346581691e-11,1.2622916023852418e-11,1.5357154326826525e-11,7.1344244885580666e-12,8.561596132861657e-12,6.030519084938982e-12,3.6430534462260997,0.7744142261198413,0.8333054231762077,0.7846244908481926,0.21537550915180734,0.4545371505706361,0.5454628494293638,sub-17,ses-S1,N-Back,Medium,5,oneBACK,11
2.6586452170016767e-12,3.4073111925456202e-12,3.0505658976754178e-12,4.525552350119058e-12,5.667851692329892e-13,1.0110568543684654e-11,1.75228292260942e-11,1.35320960621427e-11,9.456818921209296e-12,7.542650253875683e-12,5.852326642722952e-12,5.744124144129091,0.8715252534054776,1.2537793219763897,0.8517227769493949,0.14827722305060503,0.5563008364443252,0.4436991635556748,sub-17,ses-S1,N-Back,Medium,6,oneBACK,11
2.3093211098894046e-12,2.1208882619683087e-12,3.046660980089561e-12,4.989141239488319e-12,1.0805840318886777e-12,8.637191478456224e-12,8.802112199125873e-12,1.2942935626394693e-11,4.984269949321552e-12,7.287921542791761e-12,5.021265553560899e-12,2.889101300292073,0.7579842735969654,0.6839082885368498,0.7428711872522067,0.2571288127477933,0.40614343025242705,0.593856569747573,sub-17,ses-S1,N-Back,Medium,7,oneBACK,11
2.3841227445398762e-12,2.411997928491569e-12,3.0549630307120685e-12,4.268546594754907e-12,6.402991999301644e-13,9.130339221343058e-12,1.1863640735311833e-11,1.3873523606979853e-11,6.4627019885573976e-12,7.691488991969692e-12,5.275358377455526e-12,3.8833991167960504,0.7804096876367669,0.8402406862058555,0.7952246015361345,0.20477539846386547,0.4565928209848651,0.5434071790151349,sub-17,ses-S1,N-Back,Medium,8,oneBACK,11
2.0923889057448912e-12,2.838014706271764e-12,2.9141556918977894e-12,3.763252356357951e-12,4.740583929498659e-13,8.43414777198179e-12,1.510784219325827e-11,1.2849830247565742e-11,8.096512200694552e-12,7.172301930041198e-12,4.810285562703562e-12,5.184294797722208,0.7180086196363318,1.128858249369327,0.8383000758035792,0.16169992419642074,0.5302646381945583,0.4697353618054417,sub-17,ses-S1,N-Back,Medium,9,oneBACK,11
2.731276699054299e-12,2.320731150414651e-12,3.743678381218146e-12,5.47239205093977e-12,1.8794822222001274e-12,9.618158127653581e-12,1.31636649656249e-11,1.424159939501296e-11,6.967702785504758e-12,8.242787387130207e-12,5.682797311311134e-12,3.5162382088339568,0.729570337226879,0.8453090512056286,0.7785767814363829,0.22142321856361713,0.45808535467451794,0.5419146453254821,sub-17,ses-S1,N-Back,Medium,10,oneBACK,11
1.9637623203315593e-12,1.7026137684667065e-12,2.5439274275546098e-12,4.666996161922794e-12,1.223262676421428e-12,7.61383477502202e-12,5.399016258127641e-12,9.27933241018601e-12,3.2867862640356784e-12,5.430529562968068e-12,4.3852219437703284e-12,2.122315361534323,0.771941172165928,0.6052423112561565,0.6797248566497798,0.3202751433502203,0.37704109031522715,0.622958909684773,sub-17,ses-S1,N-Back,High,0,twoBACK,13
2.392377255689536e-12,1.6865469935285543e-12,2.3654942154143684e-12,3.2421456604720187e-12,5.399075528691015e-13,8.323781425944858e-12,5.559761096590135e-12,8.726609691397303e-12,3.346495894840661e-12,5.091686562264198e-12,4.934407614370388e-12,2.3503592020478563,1.0113646611773508,0.6572470347335213,0.7015245411928474,0.2984754588071527,0.39658965800424795,0.6034103419957519,sub-17,ses-S1,N-Back,High,1,twoBACK,13
2.6457573569205076e-12,1.7087498913325466e-12,2.0726221391999367e-12,3.2610512137092003e-12,4.853395237237104e-13,9.20381075482941e-12,6.344241428362983e-12,8.004020541264709e-12,3.695389121488448e-12,4.614650025799124e-12,5.456351670310037e-12,3.0609734926463514,1.2765266311117422,0.8007950983993662,0.7537536253780506,0.24624637462194948,0.4446897368341083,0.5553102631658918,sub-17,ses-S1,N-Back,High,2,twoBACK,13
2.75186286809615e-12,1.9973417170636364e-12,3.9793292709955736e-12,4.734964408057149e-12,1.7228369590726729e-12,1.0787022736965572e-11,6.612232841107949e-12,1.2888208465899891e-11,3.975152198796914e-12,7.797420354525995e-12,6.195502811897331e-12,1.6616450639817648,0.6915393727666249,0.5098035014220499,0.624292504837583,0.375707495162417,0.3376621533476889,0.662337846652311,sub-17,ses-S1,N-Back,High,3,twoBACK,13
2.4479679491395073e-12,2.159746051989908e-12,2.5080349291477584e-12,4.165830304922331e-12,5.045910357460617e-13,9.581459320014497e-12,7.70027689554802e-12,9.284948840378461e-12,4.534259270657671e-12,5.412426605389489e-12,5.50517853665736e-12,3.0702430839607997,0.9760501820328865,0.8377497934369452,0.7543144280643581,0.2456855719356419,0.45585628491362373,0.5441437150863763,sub-17,ses-S1,N-Back,High,4,twoBACK,13
2.6251130552420742e-12,2.278438348848698e-12,2.3931455358204546e-12,3.289599205641735e-12,4.674083932093896e-13,1.0046892313670967e-11,8.346631153558485e-12,8.774193914373583e-12,4.8790924080100355e-12,5.127880555200367e-12,5.805875594568742e-12,3.4877240136993866,1.0969299676720634,0.9514832405879605,0.7771698979377154,0.22283010206228465,0.48756926054937016,0.5124307394506299,sub-17,ses-S1,N-Back,High,5,twoBACK,13
2.6457362154712528e-12,2.536810747071119e-12,2.4211856026948195e-12,3.303144547950809e-12,4.691875401102529e-13,9.030712507790593e-12,8.622891358564029e-12,8.49851187235788e-12,5.145131009139509e-12,5.025754003978989e-12,5.382154626465256e-12,3.5614334353246644,1.0927440723778072,1.0237530537837718,0.7807706690936674,0.21922933090633254,0.5058685652726653,0.49413143472733456,sub-17,ses-S1,N-Back,High,6,twoBACK,13
2.881258038101806e-12,1.9698898257782696e-12,3.1430838740069347e-12,5.508487852034333e-12,1.396977959611279e-12,9.401268699169616e-12,6.901840447808151e-12,1.0102299111660869e-11,4.083582949505362e-12,6.125604690144334e-12,5.675548321416582e-12,2.195881727778838,0.9166977890502992,0.6666416061871507,0.6870973067282412,0.3129026932717587,0.3999909780917182,0.6000090219082818,sub-17,ses-S1,N-Back,High,7,twoBACK,13
2.5697001009548717e-12,1.8833222318193943e-12,2.160378084959996e-12,3.4680247524028425e-12,4.473570999515493e-13,8.559359854736581e-12,7.068353772403356e-12,7.75159062600758e-12,4.105478606355378e-12,4.556612031123247e-12,5.13669713828989e-12,3.2718133097217756,1.189467769018984,0.9009936721216398,0.765907372935937,0.23409262706406295,0.4739593220823659,0.5260406779176341,sub-17,ses-S1,N-Back,High,8,twoBACK,13
2.7536968386872425e-12,2.402772592316987e-12,2.6653381163730912e-12,3.5140623136470497e-12,3.883892242081171e-13,9.444155381049298e-12,8.720084302010266e-12,9.354819946919575e-12,5.110191896471249e-12,5.532258900893013e-12,5.621036213985266e-12,3.271661575859007,1.0331510369252466,0.923708016565596,0.765899057722309,0.234100942277691,0.48017059169649656,0.5198294083035035,sub-17,ses-S1,N-Back,High,9,twoBACK,13
1.283642174705024e-10,1.4499323375641756e-11,1.7549907008807468e-11,8.686296098569092e-10,9.007526381814984e-12,2.1696888698729118e-10,2.6284291779403514e-11,3.316207099682831e-11,1.955002412011108e-11,2.4240834432244972e-11,1.6633764726341188e-10,1.4976883789875737,7.314239181215176,0.8064913843933437,0.5996297983316295,0.4003702016683704,0.4464407587884399,0.5535592412115601,sub-17,ses-S1,N-Back,Low,0,zeroBACK,13
7.653727958182585e-11,1.068170496451889e-11,1.622710135674853e-11,5.91866064896211e-10,6.9224381468425045e-12,1.3144978250624721e-10,2.1089835622113653e-11,2.8621577371531264e-11,1.514233238920236e-11,2.1539019648798276e-11,1.0007120940657789e-10,1.2996674611478165,4.716632866164696,0.7030186441214001,0.5651545204275417,0.43484547957245834,0.41280736799219986,0.5871926320078,sub-17,ses-S1,N-Back,Low,1,zeroBACK,13
5.2634006711339205e-11,1.0475677169323877e-11,1.7733283853937713e-11,3.1296841088648e-10,5.600100577748718e-12,9.448995274889395e-11,2.1479212792826994e-11,3.14853823675475e-11,1.5191478150825213e-11,2.3627040359770476e-11,7.057226929886267e-11,1.2112371836904585,2.9680913667691455,0.6429700004530229,0.5477644789189717,0.4522355210810283,0.39134615986642124,0.6086538401335787,sub-17,ses-S1,N-Back,Low,2,zeroBACK,13
5.299360048383822e-11,9.4323532632894e-12,1.6231719350981867e-11,4.1471211254160435e-10,4.8750941697970755e-12,9.340912436540653e-11,2.0681093464179307e-11,2.9272971641184666e-11,1.4253241920813646e-11,2.1820827475354494e-11,7.031453929022465e-11,1.2741160081065777,3.264817444039445,0.6531943821521871,0.5602686949850914,0.43973130501490865,0.39511045355830177,0.6048895464416982,sub-17,ses-S1,N-Back,Low,3,zeroBACK,13
5.3313281541051506e-11,1.0110226643826786e-11,2.2531757009126815e-11,6.786258791972173e-10,9.43279435743087e-12,9.314489363837975e-11,1.93234630262477e-11,3.672432549001861e-11,1.405875652200718e-11,2.861428635808044e-11,7.038397243990647e-11,0.8576101286029515,2.366139556691304,0.49131948796748875,0.461673908533182,0.5383260914668181,0.32945287172308424,0.6705471282769158,sub-17,ses-S1,N-Back,Low,4,zeroBACK,13
3.375223800694996e-11,8.705716330092198e-12,1.3330740442446064e-11,2.2179071704686023e-10,3.515946040812801e-12,5.991189814318308e-11,1.9071373978051874e-11,2.290810928736118e-11,1.314814103636063e-11,1.7435327090266828e-11,4.496352092247843e-11,1.4306312586604124,2.5319102230421002,0.7541092271048074,0.5885842426995168,0.4114157573004831,0.4299100737013281,0.570089926298672,sub-17,ses-S1,N-Back,Low,5,zeroBACK,13
4.787883744866414e-11,9.645526653621865e-12,1.5148744990947032e-11,4.0332890370814595e-10,4.2195089604511155e-12,7.622618406043917e-11,1.9142248643587352e-11,2.932562284953251e-11,1.3715550363607075e-11,2.1224549787483664e-11,6.0027700282282e-11,1.2636194387737636,3.160581122546903,0.6462116040593369,0.5582296286774623,0.44177037132253766,0.3925446780145795,0.6074553219854204,sub-17,ses-S1,N-Back,Low,6,zeroBACK,13
1.4020316663777773e-10,2.0067188194443757e-11,3.881677547137288e-11,8.856394100387446e-10,2.5418565381194973e-11,2.3847197739613214e-10,3.215903142887596e-11,5.115235321543499e-11,2.524940672348613e-11,4.41034516473995e-11,1.8231837124850102e-10,0.8284828154413042,3.611922034615592,0.5725040961725935,0.4530984969860654,0.5469015030139346,0.36407160882190615,0.635928391178094,sub-17,ses-S1,N-Back,Low,7,zeroBACK,13
5.0028447201051246e-11,1.2004102007661405e-11,1.8476875557634126e-11,3.800611996581866e-10,5.814989846062702e-12,8.753402870094253e-11,2.5125770976587047e-11,2.961841397199911e-11,1.7627674422915252e-11,2.3251820592361974e-11,6.610226784386179e-11,1.3598495534709485,2.7076248386800925,0.7581201804346364,0.5762441726299182,0.4237558273700819,0.4312106697092894,0.5687893302907105,sub-17,ses-S1,N-Back,Low,8,zeroBACK,13
1.0417620990979915e-10,1.14064133108719e-11,2.594983172039914e-11,8.810766263643744e-10,1.479377718603627e-11,1.8001103789684985e-10,2.339043405313611e-11,3.816888789320119e-11,1.6542422200413704e-11,3.1186570080171445e-11,1.3667685047567803e-10,0.901371319288707,4.01452352494087,0.5304341630993095,0.47406380339528065,0.5259361966047194,0.3465906445953335,0.6534093554046665,sub-17,ses-S1,N-Back,Low,9,zeroBACK,13
1.6635007071391854e-12,1.6575040846683187e-12,3.931735688592959e-12,4.297818529474211e-12,2.0709749182866777e-12,9.840958362434328e-12,1.0266778705238728e-11,1.6975907734669865e-11,5.347193207769922e-12,9.522095136911633e-12,5.168125416551389e-12,2.61125861919596,0.42309576199780063,0.5615563729291003,0.723088234477472,0.276911765522528,0.35961325678928713,0.6403867432107129,sub-17,ses-S2,Flanker,Medium,0,Flanker,15
1.3235150936967577e-12,1.726213884840589e-12,3.2687814682144187e-12,2.7446115037657523e-12,1.6796092929136628e-12,8.099451758459655e-12,1.0619878663670784e-11,1.3362308846890684e-11,5.537784504339244e-12,7.594578916218532e-12,4.227487950023713e-12,3.2488799777343096,0.40489555712628644,0.7291759774216159,0.7646438578542187,0.23535614214578127,0.4216898609179699,0.5783101390820301,sub-17,ses-S2,Flanker,Medium,1,Flanker,15
1.5659939979365404e-12,2.0491931230340775e-12,3.3520094649376613e-12,3.6250407308375466e-12,1.2900333257389528e-12,1.0304493016127051e-11,1.2394215469701811e-11,1.4975971912315583e-11,6.48277412874882e-12,8.333707656671056e-12,5.311065005732473e-12,3.6975478736997873,0.46718066112789564,0.777897953206868,0.787122978437599,0.21287702156240088,0.4375380216866448,0.5624619783133551,sub-17,ses-S2,Flanker,Medium,2,Flanker,15
1.4909263063242153e-12,1.6736139381450286e-12,2.9878274547118392e-12,3.022267590133964e-12,1.1946506548039333e-12,9.521611907573507e-12,1.108622192867765e-11,1.2562512680017495e-11,5.707588791230437e-12,7.091263979842835e-12,4.932648706859626e-12,3.710462567439946,0.4990001360262645,0.804876085202082,0.7877066242045349,0.21229337579546514,0.44594534317405204,0.554054656825948,sub-17,ses-S2,Flanker,Medium,3,Flanker,15
1.4320723803154078e-12,2.4787908011127803e-12,3.087371654798292e-12,2.7761470991653974e-12,1.1206650789456534e-12,9.408878822933075e-12,1.6767413290827323e-11,1.3300720184712907e-11,8.602486153847584e-12,7.464521024761698e-12,4.850703712865837e-12,5.430966908298182,0.4638483928845197,1.1524498524836313,0.8445023875477181,0.15549761245228186,0.5354131020306292,0.46458689796937075,sub-17,ses-S2,Flanker,Medium,4,Flanker,15
1.5871809794794806e-12,1.831677703721408e-12,3.064055114211721e-12,2.913924813926567e-12,1.0274579652609263e-12,1.0650494716690821e-11,1.2932465739904691e-11,1.3007248798773613e-11,6.589158290657101e-12,7.325423836166818e-12,5.471458295427198e-12,4.220702715144138,0.518000140440623,0.899491747921171,0.8084549045286156,0.19154509547138446,0.47354338280520925,0.5264566171947909,sub-17,ses-S2,Flanker,Medium,5,Flanker,15
1.3280522401702928e-12,1.6970321348847884e-12,2.7121520596214118e-12,2.662839567935448e-12,9.395962262058896e-13,9.610772736918203e-12,1.1848570810818733e-11,1.2076020921091552e-11,6.047691567427908e-12,6.725238714537185e-12,4.8777895959193974e-12,4.368697090115467,0.48966732357760023,0.8992530710256127,0.8137350677055069,0.18626493229449317,0.4734772236224467,0.5265227763775533,sub-17,ses-S2,Flanker,Medium,6,Flanker,15
1.5238646279793858e-12,1.9916328318157345e-12,3.667182422225368e-12,2.9663223113076183e-12,2.5931267305587915e-12,9.076666659612655e-12,1.096144201649223e-11,1.3711000552181236e-11,5.835836768105661e-12,7.971675906492168e-12,4.760779784393644e-12,2.9890637427958833,0.4155409937459981,0.7320715037289625,0.7493146100244784,0.2506853899755217,0.4226566294479712,0.5773433705520287,sub-17,ses-S2,Flanker,Medium,7,Flanker,15
1.7278091640256706e-12,1.7611190164314508e-12,2.3946212593319807e-12,2.7832335377776864e-12,8.449015672402875e-13,1.0771334246471285e-11,1.122339511757809e-11,1.0443832847677142e-11,5.8163802026371536e-12,5.844283368622765e-12,5.603605627930934e-12,4.6869186823761195,0.7215375530858151,0.9952255624469855,0.8241578514039561,0.17584214859604397,0.49880353438656855,0.5011964656134315,sub-17,ses-S2,Flanker,Medium,8,Flanker,15
1.4468820695294327e-12,2.095091113419151e-12,2.7258362432845628e-12,2.8388016172404514e-12,1.481293939982949e-12,9.667594299123067e-12,1.4421976366499189e-11,1.1981015546933188e-11,7.378041936167739e-12,6.692341659133973e-12,4.97004445364099e-12,5.290844746095634,0.5308030051673159,1.1024604408978276,0.8410388365377095,0.15896116346229058,0.5243667939963886,0.47563320600361136,sub-17,ses-S2,Flanker,Medium,9,Flanker,15
1.5042590635069447e-12,1.8163639764627328e-12,2.3527330497668433e-12,2.7634624388130864e-12,8.297894454934529e-13,1.0987650408232909e-11,1.2120381319073786e-11,1.1227197808721569e-11,6.232371409010328e-12,6.1560750893188685e-12,5.568569639818073e-12,5.151617741024602,0.6393666564321938,1.0123936629401804,0.8374411346577849,0.16255886534221517,0.5030793336235398,0.4969206663764602,sub-17,ses-S2,Flanker,Medium,10,Flanker,15
1.5501948638365836e-12,1.8063115411393736e-12,3.3477726018075563e-12,2.905539362327815e-12,1.3514696876153504e-12,1.00747930313087e-11,1.2156514691412123e-11,1.440153486125209e-11,6.242112891256266e-12,8.085099284426641e-12,5.203594078467491e-12,3.6312247387556966,0.46305261683532206,0.7720514828160121,0.7840743957787984,0.21592560422120152,0.4356823096296985,0.5643176903703016,sub-17,ses-S2,Flanker,Medium,11,Flanker,15
1.3870194856814145e-12,1.7609026461122134e-12,2.795037639757143e-12,2.691714454191518e-12,9.383036561657193e-13,8.14260716241948e-12,1.2455769216768845e-11,1.2758099369763517e-11,6.344416890679341e-12,7.064921238331305e-12,4.282271347140585e-12,4.456386933612497,0.49624358039125754,0.8980166482617232,0.8167285399355041,0.1832714600644959,0.4731342315064314,0.5268657684935685,sub-17,ses-S2,Flanker,Medium,12,Flanker,15
1.233058786059018e-12,1.7652223337070883e-12,2.7402711471939504e-12,2.5827569768136093e-12,2.133648944666858e-12,7.550545680848367e-12,1.1191648276591243e-11,1.1353783671853467e-11,5.8051191663717264e-12,6.431776514905171e-12,3.940553169540168e-12,4.084139005022018,0.4499769255760239,0.9025685443079043,0.8033098624934883,0.19669013750651165,0.4743947580801778,0.5256052419198222,sub-17,ses-S2,Flanker,Medium,13,Flanker,15
1.3366400944799466e-12,1.657803179743471e-12,2.4983809974099835e-12,2.8247981108402855e-12,9.638234401426958e-13,8.098883912725069e-12,1.0111276788690027e-11,1.0747016292749581e-11,5.280720440720566e-12,6.033510409698382e-12,4.2347445880135705e-12,4.047131642120303,0.5350025059691104,0.875231843842058,0.8018676605035213,0.1981323394964787,0.46673260520621507,0.5332673947937849,sub-17,ses-S2,Flanker,Medium,14,Flanker,15
1.66621036038396e-12,1.9199618923634667e-12,2.6057406273732552e-12,3.203427516917356e-12,8.089939717381116e-13,9.104006549786037e-12,1.3067531808656657e-11,1.133861491432747e-11,6.6974918564891194e-12,6.3484010360679194e-12,4.8538372986991364e-12,5.01490120366643,0.6394383012953984,1.0549887788181416,0.8337462302139823,0.1662537697860178,0.5133793379761826,0.4866206620238173,sub-17,ses-S2,Flanker,Medium,15,Flanker,15
1.4133907474674005e-12,1.988808513149485e-12,3.7067368518938335e-12,3.059477841649124e-12,2.211488558566632e-12,8.895100117630284e-12,1.3199794083705154e-11,1.4138572999624679e-11,6.7935166148162e-12,8.177523772349911e-12,4.61983762039435e-12,3.5610280985986797,0.38130323352877765,0.8307547374899285,0.7807511862715255,0.21924881372847446,0.4537771884337394,0.5462228115662605,sub-17,ses-S2,Flanker,Medium,16,Flanker,15
1.532299043662784e-12,1.4873158436889785e-12,2.389689511028053e-12,2.730112187279307e-12,8.035771824705685e-13,9.638659837827828e-12,1.0062831762817109e-11,1.1112199894973455e-11,5.162536951886749e-12,6.127908247004653e-12,5.006453669733517e-12,4.2109369089074855,0.6412126079942425,0.842463160966912,0.8080959302557248,0.19190406974427524,0.4572483069483968,0.5427516930516032,sub-17,ses-S2,Flanker,Medium,17,Flanker,15
1.586041341695524e-12,1.7186965894755448e-12,2.8916475877352375e-12,2.5654408266848107e-12,9.563204211795395e-13,1.0271924608376608e-11,1.1878524043884586e-11,1.2544050689589493e-11,6.072908355650849e-12,7.0283917742442044e-12,5.308562741701703e-12,4.107874034950416,0.5484905382048041,0.8640537623279967,0.8042238330159395,0.1957761669840606,0.463534786276169,0.5364652137238309,sub-17,ses-S2,Flanker,Medium,18,Flanker,15
1.4255259508884384e-12,1.5128377455437997e-12,3.6685224124852965e-12,3.0913953587070316e-12,2.619329794296199e-12,8.44067827843842e-12,9.262776464218061e-12,1.3388892861036041e-11,4.834240053547055e-12,7.834395461864188e-12,4.432019805552716e-12,2.5249338623892585,0.3885831380058802,0.6170533613064193,0.7163067339589222,0.28369326604107786,0.38159121774924065,0.6184087822507593,sub-17,ses-S2,Flanker,Medium,19,Flanker,15
4.8815347424497615e-11,1.3370982010323752e-11,1.302203265723996e-11,1.2195622056851663e-10,7.684806359422943e-12,9.712245649401414e-11,2.4323826978549842e-11,2.9838539597402e-11,1.8065058425277792e-11,2.022910706016655e-11,6.951839416857613e-11,1.8678978634742047,3.7486733991069645,0.8930230272422641,0.6513125475156957,0.34868745248430444,0.471744407960642,0.528255592039358,sub-17,ses-S2,MATB,High,0,MATBdiff,14
4.400003088090945e-11,1.2990389216029232e-11,1.4691137571348112e-11,1.2442489263795615e-10,7.006079497588837e-12,8.537007156514972e-11,2.429886283838375e-11,3.3012094371344975e-11,1.7836877911324026e-11,2.25429761999182e-11,6.173004831701241e-11,1.6539810290643135,2.9950050271615454,0.7912388210474511,0.6232075553484421,0.37679244465155787,0.4417271509249468,0.5582728490750533,sub-17,ses-S2,MATB,High,1,MATBdiff,14
3.1916086601879775e-11,1.0497471212816369e-11,1.4670485308321125e-11,9.2312540086526e-11,9.411840488487745e-12,6.48761403974905e-11,2.1609374369928276e-11,3.124395878010407e-11,1.5259715423007187e-11,2.177340251051381e-11,4.604182394285581e-11,1.4729829256344642,2.1755303884716692,0.700842021160389,0.5956300427171605,0.40436995728283964,0.4120559184457613,0.5879440815542387,sub-17,ses-S2,MATB,High,2,MATBdiff,14
3.507569893926663e-11,1.0264252077952258e-11,1.37767695001578e-11,8.642797299729638e-11,8.477769653376594e-12,6.844072919851266e-11,2.034454224674325e-11,3.108100467625029e-11,1.458437643600554e-11,2.1192870289911727e-11,4.9374997621800645e-11,1.476728070866702,2.5460031786744253,0.6881737224121087,0.596241504361009,0.403758495638991,0.4076439013804973,0.5923560986195026,sub-17,ses-S2,MATB,High,3,MATBdiff,14
5.177794634774409e-11,1.2172496056498295e-11,1.659844106910739e-11,2.0955273350755232e-10,1.0622158449472015e-11,1.0120788904352518e-10,2.2676339796832525e-11,3.5603336121012496e-11,1.667414337378439e-11,2.4743396091352433e-11,7.296220750307885e-11,1.366172865416691,3.1194463463265794,0.6738825710190944,0.5773766090315229,0.4226233909684772,0.40258652708763243,0.5974134729123676,sub-17,ses-S2,MATB,High,4,MATBdiff,14
3.507184398869846e-11,1.1177631426185779e-11,1.3573764259651983e-11,9.354211184243198e-11,9.130142401439e-12,7.346935975023938e-11,2.2913650583051398e-11,2.9086139404366312e-11,1.620735392198533e-11,2.0221925035958128e-11,5.1527922172215996e-11,1.688083728635411,2.583796456002225,0.8014743350677945,0.6279877783019638,0.37201222169803605,0.4448991137237783,0.5551008862762218,sub-17,ses-S2,MATB,High,5,MATBdiff,14
